Seed,Total Nodes,Neighbor %,Bizantine %,Protocol,Time,Infected Nodes,Total Messages
70,50,0.15,0.1,AntiEntropy,15.548,100.0,1226
420,50,0.15,0.1,AntiEntropy,9.027,100.0,670
42,50,0.15,0.2,AntiEntropy,6.018,100.0,321
70,50,0.15,0.2,AntiEntropy,5.516,100.0,298
420,50,0.15,0.2,AntiEntropy,5.517,100.0,321
42,50,0.15,0.3,AntiEntropy,10.532,100.0,741
70,50,0.15,0.3,AntiEntropy,7.022,100.0,450
420,50,0.15,0.3,AntiEntropy,5.015,100.0,252
42,50,0.15,0.4,AntiEntropy,6.019,100.0,328
70,50,0.15,0.4,AntiEntropy,5.517,100.0,300
420,50,0.15,0.4,AntiEntropy,6.019,100.0,368
42,100,0.05,0.1,AntiEntropy,7.524,100.0,868
70,100,0.05,0.1,AntiEntropy,10.029,100.0,1247
420,100,0.05,0.1,AntiEntropy,16.054,100.0,2321
42,100,0.05,0.2,AntiEntropy,13.044,100.0,1852
70,100,0.05,0.2,AntiEntropy,10.534,100.0,1456
420,100,0.05,0.2,AntiEntropy,8.527,100.0,974
42,100,0.05,0.3,AntiEntropy,9.029,100.0,945
70,100,0.05,0.3,AntiEntropy,8.527,100.0,1055
420,100,0.05,0.3,AntiEntropy,7.524,100.0,820
42,100,0.05,0.4,AntiEntropy,8.026,100.0,1033
70,100,0.05,0.4,AntiEntropy,11.036,100.0,1465
420,100,0.05,0.4,AntiEntropy,10.033,100.0,1243
42,100,0.1,0.1,AntiEntropy,6.521,100.0,686
70,100,0.1,0.1,AntiEntropy,7.525,100.0,935
420,100,0.1,0.1,AntiEntropy,5.518,100.0,482
42,100,0.1,0.2,AntiEntropy,8.026,100.0,1098
70,100,0.1,0.2,AntiEntropy,8.528,100.0,1123
420,100,0.1,0.2,AntiEntropy,7.023,100.0,840
42,100,0.1,0.3,AntiEntropy,6.521,100.0,755
70,100,0.1,0.3,AntiEntropy,7.023,100.0,824
420,100,0.1,0.3,AntiEntropy,7.524,100.0,920
42,100,0.1,0.4,AntiEntropy,5.518,100.0,553
70,100,0.1,0.4,AntiEntropy,7.022,100.0,788
420,100,0.1,0.4,AntiEntropy,5.518,100.0,612
42,100,0.15,0.1,AntiEntropy,5.017,100.0,514
70,100,0.15,0.1,AntiEntropy,5.017,100.0,511
420,100,0.15,0.1,AntiEntropy,6.019,100.0,655
42,100,0.15,0.2,AntiEntropy,5.518,100.0,613
70,100,0.15,0.2,AntiEntropy,6.521,100.0,797
420,100,0.15,0.2,AntiEntropy,6.019,100.0,682
42,100,0.15,0.3,AntiEntropy,5.518,100.0,511
70,100,0.15,0.3,AntiEntropy,6.02,100.0,710
420,100,0.15,0.3,AntiEntropy,6.52,100.0,676
42,100,0.15,0.4,AntiEntropy,4.515,100.0,436
70,100,0.15,0.4,AntiEntropy,6.019,100.0,604
420,100,0.15,0.4,AntiEntropy,5.518,100.0,518
42,150,0.05,0.1,AntiEntropy,10.034,100.0,2046
70,150,0.05,0.1,AntiEntropy,7.526,100.0,1214
420,150,0.05,0.1,AntiEntropy,7.025,100.0,1172
42,150,0.05,0.2,AntiEntropy,11.038,100.0,2207
70,150,0.05,0.2,AntiEntropy,7.024,100.0,1183
420,150,0.05,0.2,AntiEntropy,7.527,100.0,1243
42,150,0.05,0.3,AntiEntropy,11.038,100.0,2249
70,150,0.05,0.3,AntiEntropy,7.025,100.0,1063
420,150,0.05,0.3,AntiEntropy,6.523,100.0,1028
42,150,0.05,0.4,AntiEntropy,8.53,100.0,1502
70,150,0.05,0.4,AntiEntropy,7.526,100.0,1194
420,150,0.05,0.4,AntiEntropy,10.035,100.0,2034
42,150,0.1,0.1,AntiEntropy,5.52,100.0,822
70,150,0.1,0.1,AntiEntropy,6.021,100.0,896
420,150,0.1,0.1,AntiEntropy,7.527,100.0,1511
42,150,0.1,0.2,AntiEntropy,5.018,100.0,635
70,150,0.1,0.2,AntiEntropy,5.519,100.0,751
420,150,0.1,0.2,AntiEntropy,5.519,100.0,861
42,150,0.1,0.3,AntiEntropy,9.533,100.0,1987
70,150,0.1,0.3,AntiEntropy,6.522,100.0,1167
420,150,0.1,0.3,AntiEntropy,6.522,100.0,1110
42,150,0.1,0.4,AntiEntropy,5.519,100.0,868
70,150,0.1,0.4,AntiEntropy,5.52,100.0,851
420,150,0.1,0.4,AntiEntropy,10.036,100.0,2102
42,150,0.15,0.1,AntiEntropy,6.02,100.0,939
70,150,0.15,0.1,AntiEntropy,8.528,100.0,1717
420,150,0.15,0.1,AntiEntropy,6.522,100.0,1262
42,150,0.15,0.2,AntiEntropy,6.021,100.0,971
70,150,0.15,0.2,AntiEntropy,6.02,100.0,918
420,150,0.15,0.2,AntiEntropy,7.526,100.0,1495
42,150,0.15,0.3,AntiEntropy,5.519,100.0,901
70,150,0.15,0.3,AntiEntropy,6.523,100.0,1104
420,150,0.15,0.3,AntiEntropy,6.021,100.0,1079
42,150,0.15,0.4,AntiEntropy,6.021,100.0,1000
70,150,0.15,0.4,AntiEntropy,6.021,100.0,1003
420,150,0.15,0.4,AntiEntropy,7.024,100.0,1300
42,50,0.05,0.1,AntiEntropy,6.519,100.0,304
70,50,0.05,0.1,AntiEntropy,11.034,100.0,517
420,50,0.05,0.1,AntiEntropy,13.542,100.0,1002
42,50,0.05,0.2,AntiEntropy,10.533,100.0,531
70,50,0.05,0.2,AntiEntropy,8.527,100.0,474
420,50,0.05,0.2,AntiEntropy,9.028,100.0,568
42,50,0.05,0.3,AntiEntropy,7.523,100.0,379
70,50,0.05,0.3,AntiEntropy,7.523,100.0,362
420,50,0.05,0.3,AntiEntropy,8.025,100.0,419
42,50,0.05,0.4,AntiEntropy,9.528,100.0,468
70,50,0.05,0.4,AntiEntropy,8.527,100.0,441
420,50,0.05,0.4,AntiEntropy,6.018,100.0,275
42,50,0.1,0.1,AntiEntropy,8.025,100.0,415
70,50,0.1,0.1,AntiEntropy,6.019,100.0,353
420,50,0.1,0.1,AntiEntropy,8.024,100.0,470
42,50,0.1,0.2,AntiEntropy,5.016,100.0,236
70,50,0.1,0.2,AntiEntropy,8.024,100.0,475
420,50,0.1,0.2,AntiEntropy,7.523,100.0,428
42,50,0.1,0.3,AntiEntropy,5.517,100.0,271
70,50,0.1,0.3,AntiEntropy,7.022,100.0,347
420,50,0.1,0.3,AntiEntropy,5.516,100.0,270
42,50,0.1,0.4,AntiEntropy,8.527,100.0,479
70,50,0.1,0.4,AntiEntropy,6.521,100.0,322
420,50,0.1,0.4,AntiEntropy,5.015,100.0,283
42,50,0.15,0.1,AntiEntropy,6.519,100.0,291
70,50,0.15,0.1,AntiEntropy,12.034,100.0,883
420,50,0.15,0.1,AntiEntropy,6.018,100.0,366
42,50,0.15,0.2,AntiEntropy,5.517,100.0,275
70,50,0.15,0.2,AntiEntropy,6.018,100.0,350
420,50,0.15,0.2,AntiEntropy,4.514,100.0,220
42,50,0.15,0.3,AntiEntropy,6.018,100.0,311
70,50,0.15,0.3,AntiEntropy,8.526,100.0,593
420,50,0.15,0.3,AntiEntropy,5.517,100.0,281
42,50,0.15,0.4,AntiEntropy,6.018,100.0,344
70,50,0.15,0.4,AntiEntropy,6.018,100.0,358
420,50,0.15,0.4,AntiEntropy,8.526,100.0,571
42,100,0.05,0.1,AntiEntropy,9.532,100.0,1246
70,100,0.05,0.1,AntiEntropy,10.532,100.0,1339
420,100,0.05,0.1,AntiEntropy,8.528,100.0,1022
42,100,0.05,0.2,AntiEntropy,7.023,100.0,724
70,100,0.05,0.2,AntiEntropy,11.035,100.0,1606
420,100,0.05,0.2,AntiEntropy,11.035,100.0,1308
42,100,0.05,0.3,AntiEntropy,7.023,100.0,707
70,100,0.05,0.3,AntiEntropy,8.528,100.0,1042
420,100,0.05,0.3,AntiEntropy,8.025,100.0,939
42,100,0.05,0.4,AntiEntropy,6.522,100.0,740
70,100,0.05,0.4,AntiEntropy,10.034,100.0,1211
420,100,0.05,0.4,AntiEntropy,8.026,100.0,844
42,100,0.1,0.1,AntiEntropy,8.026,100.0,954
70,100,0.1,0.1,AntiEntropy,8.027,100.0,1049
420,100,0.1,0.1,AntiEntropy,8.528,100.0,1080
42,100,0.1,0.2,AntiEntropy,5.016,100.0,536
70,100,0.1,0.2,AntiEntropy,8.026,100.0,1014
420,100,0.1,0.2,AntiEntropy,8.025,100.0,1048
42,100,0.1,0.3,AntiEntropy,7.022,100.0,864
70,100,0.1,0.3,AntiEntropy,7.024,100.0,799
420,100,0.1,0.3,AntiEntropy,8.526,100.0,1112
42,100,0.1,0.4,AntiEntropy,7.023,100.0,858
70,100,0.1,0.4,AntiEntropy,6.522,100.0,701
420,100,0.1,0.4,AntiEntropy,6.521,100.0,760
42,100,0.15,0.1,AntiEntropy,7.523,100.0,993
70,100,0.15,0.1,AntiEntropy,6.521,100.0,810
420,100,0.15,0.1,AntiEntropy,5.517,100.0,550
42,100,0.15,0.2,AntiEntropy,5.518,100.0,623
70,100,0.15,0.2,AntiEntropy,7.525,100.0,1012
420,100,0.15,0.2,AntiEntropy,7.525,100.0,1001
42,100,0.15,0.3,AntiEntropy,7.525,100.0,886
70,100,0.15,0.3,AntiEntropy,7.023,100.0,922
420,100,0.15,0.3,AntiEntropy,5.517,100.0,547
42,100,0.15,0.4,AntiEntropy,6.521,100.0,789
70,100,0.15,0.4,AntiEntropy,5.518,100.0,563
420,100,0.15,0.4,AntiEntropy,5.518,100.0,519
42,150,0.05,0.1,AntiEntropy,7.526,100.0,1333
70,150,0.05,0.1,AntiEntropy,8.529,100.0,1461
420,150,0.05,0.1,AntiEntropy,6.522,100.0,1044
42,150,0.05,0.2,AntiEntropy,10.035,100.0,1933
70,150,0.05,0.2,AntiEntropy,6.523,100.0,1014
420,150,0.05,0.2,AntiEntropy,8.028,100.0,1387
42,150,0.05,0.3,AntiEntropy,9.032,100.0,1644
70,150,0.05,0.3,AntiEntropy,8.028,100.0,1373
420,150,0.05,0.3,AntiEntropy,8.028,100.0,1493
42,150,0.05,0.4,AntiEntropy,7.025,100.0,1067
70,150,0.05,0.4,AntiEntropy,14.048,100.0,3120
420,150,0.05,0.4,AntiEntropy,7.025,100.0,1172
42,150,0.1,0.1,AntiEntropy,6.02,100.0,974
70,150,0.1,0.1,AntiEntropy,7.025,100.0,1127
420,150,0.1,0.1,AntiEntropy,5.018,100.0,804
42,150,0.1,0.2,AntiEntropy,7.024,100.0,1187
70,150,0.1,0.2,AntiEntropy,7.025,100.0,1169
420,150,0.1,0.2,AntiEntropy,6.021,100.0,991
42,150,0.1,0.3,AntiEntropy,5.519,100.0,836
70,150,0.1,0.3,AntiEntropy,6.021,100.0,1004
420,150,0.1,0.3,AntiEntropy,5.519,100.0,811
42,150,0.1,0.4,AntiEntropy,5.519,100.0,832
70,150,0.1,0.4,AntiEntropy,7.024,100.0,1271
420,150,0.1,0.4,AntiEntropy,6.021,100.0,961
42,150,0.15,0.1,AntiEntropy,5.018,100.0,693
70,150,0.15,0.1,AntiEntropy,6.021,100.0,945
420,150,0.15,0.1,AntiEntropy,6.021,100.0,1069
42,150,0.15,0.2,AntiEntropy,7.526,100.0,1408
70,150,0.15,0.2,AntiEntropy,7.025,100.0,1204
420,150,0.15,0.2,AntiEntropy,9.031,100.0,1980
42,150,0.15,0.3,AntiEntropy,5.018,100.0,770
70,150,0.15,0.3,AntiEntropy,5.519,100.0,814
420,150,0.15,0.3,AntiEntropy,5.518,100.0,944
42,150,0.15,0.4,AntiEntropy,5.52,100.0,838
70,150,0.15,0.4,AntiEntropy,7.024,100.0,1203
420,150,0.15,0.4,AntiEntropy,6.522,100.0,1150
42,50,0.05,0.1,AntiEntropy,10.03,100.0,516
70,50,0.05,0.1,AntiEntropy,9.53,100.0,389
420,50,0.05,0.1,AntiEntropy,8.025,100.0,472
42,50,0.05,0.2,AntiEntropy,14.546,100.0,996
70,50,0.05,0.2,AntiEntropy,9.028,100.0,454
420,50,0.05,0.2,AntiEntropy,7.523,100.0,432
42,50,0.05,0.3,AntiEntropy,11.536,100.0,653
70,50,0.05,0.3,AntiEntropy,9.028,100.0,443
420,50,0.05,0.3,AntiEntropy,10.03,100.0,602
42,50,0.05,0.4,AntiEntropy,16.05,100.0,1080
70,50,0.05,0.4,AntiEntropy,8.526,100.0,454
420,50,0.05,0.4,AntiEntropy,7.021,100.0,370
42,50,0.1,0.1,AntiEntropy,7.524,100.0,415
70,50,0.1,0.1,AntiEntropy,6.52,100.0,383
420,50,0.1,0.1,AntiEntropy,7.524,100.0,427
42,50,0.1,0.2,AntiEntropy,6.019,100.0,353
70,50,0.1,0.2,AntiEntropy,10.533,100.0,731
420,50,0.1,0.2,AntiEntropy,7.021,100.0,394
42,50,0.1,0.3,AntiEntropy,6.018,100.0,302
70,50,0.1,0.3,AntiEntropy,8.023,100.0,456
420,50,0.1,0.3,AntiEntropy,7.022,100.0,411
42,50,0.1,0.4,AntiEntropy,10.532,100.0,740
70,50,0.1,0.4,AntiEntropy,13.541,100.0,1046
420,50,0.1,0.4,AntiEntropy,7.523,100.0,509
42,50,0.15,0.1,AntiEntropy,6.018,100.0,356
70,50,0.15,0.1,AntiEntropy,7.523,100.0,454
420,50,0.15,0.1,AntiEntropy,6.52,100.0,419
42,50,0.15,0.2,AntiEntropy,4.514,100.0,206
70,50,0.15,0.2,AntiEntropy,6.019,100.0,338
420,50,0.15,0.2,AntiEntropy,5.517,100.0,332
42,50,0.15,0.3,AntiEntropy,4.514,100.0,188
70,50,0.15,0.3,AntiEntropy,8.526,100.0,585
420,50,0.15,0.3,AntiEntropy,7.523,100.0,495
42,50,0.15,0.4,AntiEntropy,6.52,100.0,369
70,50,0.15,0.4,AntiEntropy,9.529,100.0,666
420,50,0.15,0.4,AntiEntropy,8.024,100.0,567
42,100,0.05,0.1,AntiEntropy,8.528,100.0,989
70,100,0.05,0.1,AntiEntropy,9.531,100.0,1226
420,100,0.05,0.1,AntiEntropy,11.538,100.0,1414
42,100,0.05,0.2,AntiEntropy,8.026,100.0,845
70,100,0.05,0.2,AntiEntropy,8.026,100.0,1004
420,100,0.05,0.2,AntiEntropy,9.531,100.0,1170
42,100,0.05,0.3,AntiEntropy,9.03,100.0,973
70,100,0.05,0.3,AntiEntropy,7.523,100.0,860
420,100,0.05,0.3,AntiEntropy,6.522,100.0,761
42,100,0.05,0.4,AntiEntropy,12.04,100.0,1824
70,100,0.05,0.4,AntiEntropy,9.03,100.0,1096
420,100,0.05,0.4,AntiEntropy,6.521,100.0,597
42,100,0.1,0.1,AntiEntropy,7.525,100.0,876
70,100,0.1,0.1,AntiEntropy,6.521,100.0,755
420,100,0.1,0.1,AntiEntropy,6.521,100.0,630
42,100,0.1,0.2,AntiEntropy,8.025,100.0,1110
70,100,0.1,0.2,AntiEntropy,7.023,100.0,854
420,100,0.1,0.2,AntiEntropy,9.531,100.0,1314
42,100,0.1,0.3,AntiEntropy,6.02,100.0,668
70,100,0.1,0.3,AntiEntropy,6.52,100.0,721
420,100,0.1,0.3,AntiEntropy,6.02,100.0,652
42,100,0.1,0.4,AntiEntropy,7.525,100.0,913
70,100,0.1,0.4,AntiEntropy,6.019,100.0,618
420,100,0.1,0.4,AntiEntropy,5.518,100.0,615
42,100,0.15,0.1,AntiEntropy,6.02,100.0,695
70,100,0.15,0.1,AntiEntropy,5.517,100.0,619
420,100,0.15,0.1,AntiEntropy,7.522,100.0,986
42,100,0.15,0.2,AntiEntropy,5.016,100.0,518
70,100,0.15,0.2,AntiEntropy,7.524,100.0,1021
420,100,0.15,0.2,AntiEntropy,6.019,100.0,754
42,100,0.15,0.3,AntiEntropy,6.521,100.0,734
70,100,0.15,0.3,AntiEntropy,7.524,100.0,951
420,100,0.15,0.3,AntiEntropy,6.521,100.0,717
42,100,0.15,0.4,AntiEntropy,6.522,100.0,792
70,100,0.15,0.4,AntiEntropy,5.518,100.0,523
420,100,0.15,0.4,AntiEntropy,5.518,100.0,581
42,150,0.05,0.1,AntiEntropy,9.033,100.0,1789
70,150,0.05,0.1,AntiEntropy,9.031,100.0,1649
420,150,0.05,0.1,AntiEntropy,8.028,100.0,1474
42,150,0.05,0.2,AntiEntropy,6.522,100.0,918
70,150,0.05,0.2,AntiEntropy,10.537,100.0,2204
420,150,0.05,0.2,AntiEntropy,8.529,100.0,1592
42,150,0.05,0.3,AntiEntropy,8.029,100.0,1339
70,150,0.05,0.3,AntiEntropy,10.536,100.0,2150
420,150,0.05,0.3,AntiEntropy,12.042,100.0,2563
42,150,0.05,0.4,AntiEntropy,9.031,100.0,1684
70,150,0.05,0.4,AntiEntropy,14.552,100.0,3202
420,150,0.05,0.4,AntiEntropy,9.031,100.0,1786
42,150,0.1,0.1,AntiEntropy,6.523,100.0,1079
70,150,0.1,0.1,AntiEntropy,7.526,100.0,1346
420,150,0.1,0.1,AntiEntropy,10.534,100.0,2409
42,150,0.1,0.2,AntiEntropy,5.519,100.0,781
70,150,0.1,0.2,AntiEntropy,5.519,100.0,760
420,150,0.1,0.2,AntiEntropy,5.519,100.0,872
42,150,0.1,0.3,AntiEntropy,5.018,100.0,719
70,150,0.1,0.3,AntiEntropy,7.025,100.0,1326
420,150,0.1,0.3,AntiEntropy,5.519,100.0,802
42,150,0.1,0.4,AntiEntropy,6.021,100.0,1023
70,150,0.1,0.4,AntiEntropy,7.024,100.0,1311
420,150,0.1,0.4,AntiEntropy,7.525,100.0,1360
42,150,0.15,0.1,AntiEntropy,6.02,100.0,958
70,150,0.15,0.1,AntiEntropy,6.021,100.0,948
420,150,0.15,0.1,AntiEntropy,6.021,100.0,1031
42,150,0.15,0.2,AntiEntropy,8.028,100.0,1575
70,150,0.15,0.2,AntiEntropy,6.021,100.0,940
420,150,0.15,0.2,AntiEntropy,6.02,100.0,1060
42,150,0.15,0.3,AntiEntropy,5.017,100.0,766
70,150,0.15,0.3,AntiEntropy,6.02,100.0,966
420,150,0.15,0.3,AntiEntropy,8.027,100.0,1631
42,150,0.15,0.4,AntiEntropy,6.021,100.0,951
70,150,0.15,0.4,AntiEntropy,6.523,100.0,1123
420,150,0.15,0.4,AntiEntropy,5.519,100.0,866
42,50,0.05,0.1,AntiEntropy,8.527,100.0,434
70,50,0.05,0.1,AntiEntropy,13.543,100.0,723
420,50,0.05,0.1,AntiEntropy,11.033,100.0,769
42,50,0.05,0.2,AntiEntropy,9.526,100.0,526
70,50,0.05,0.2,AntiEntropy,7.022,100.0,301
420,50,0.05,0.2,AntiEntropy,9.026,100.0,554
42,50,0.05,0.3,AntiEntropy,10.529,100.0,669
70,50,0.05,0.3,AntiEntropy,8.025,100.0,416
420,50,0.05,0.3,AntiEntropy,8.025,100.0,467
42,50,0.05,0.4,AntiEntropy,9.529,100.0,478
70,50,0.05,0.4,AntiEntropy,7.021,100.0,364
420,50,0.05,0.4,AntiEntropy,7.022,100.0,417
42,50,0.1,0.1,AntiEntropy,7.522,100.0,391
70,50,0.1,0.1,AntiEntropy,7.522,100.0,449
420,50,0.1,0.1,AntiEntropy,7.523,100.0,450
42,50,0.1,0.2,AntiEntropy,5.517,100.0,286
70,50,0.1,0.2,AntiEntropy,6.019,100.0,301
420,50,0.1,0.2,AntiEntropy,7.522,100.0,419
42,50,0.1,0.3,AntiEntropy,6.519,100.0,293
70,50,0.1,0.3,AntiEntropy,8.526,100.0,524
420,50,0.1,0.3,AntiEntropy,7.021,100.0,423
42,50,0.1,0.4,AntiEntropy,8.525,100.0,558
70,50,0.1,0.4,AntiEntropy,8.025,100.0,495
420,50,0.1,0.4,AntiEntropy,7.522,100.0,514
42,50,0.15,0.1,AntiEntropy,9.028,100.0,512
70,50,0.15,0.1,AntiEntropy,7.022,100.0,389
420,50,0.15,0.1,AntiEntropy,7.021,100.0,448
42,50,0.15,0.2,AntiEntropy,5.015,100.0,250
70,50,0.15,0.2,AntiEntropy,8.025,100.0,536
420,50,0.15,0.2,AntiEntropy,6.52,100.0,408
42,50,0.15,0.3,AntiEntropy,5.517,100.0,258
70,50,0.15,0.3,AntiEntropy,9.529,100.0,602
420,50,0.15,0.3,AntiEntropy,7.523,100.0,467
42,50,0.15,0.4,AntiEntropy,6.519,100.0,385
70,50,0.15,0.4,AntiEntropy,8.023,100.0,503
420,50,0.15,0.4,AntiEntropy,8.024,100.0,543
42,100,0.05,0.1,AntiEntropy,6.017,100.0,574
70,100,0.05,0.1,AntiEntropy,6.02,100.0,513
420,100,0.05,0.1,AntiEntropy,8.026,100.0,835
42,100,0.05,0.2,AntiEntropy,7.524,100.0,838
70,100,0.05,0.2,AntiEntropy,6.52,100.0,785
420,100,0.05,0.2,AntiEntropy,6.019,100.0,507
42,100,0.05,0.3,AntiEntropy,7.525,100.0,755
70,100,0.05,0.3,AntiEntropy,6.519,100.0,628
420,100,0.05,0.3,AntiEntropy,9.03,100.0,1144
42,100,0.05,0.4,AntiEntropy,6.521,100.0,720
70,100,0.05,0.4,AntiEntropy,8.026,100.0,808
420,100,0.05,0.4,AntiEntropy,8.528,100.0,896
42,100,0.1,0.1,AntiEntropy,8.528,100.0,1055
70,100,0.1,0.1,AntiEntropy,7.525,100.0,936
420,100,0.1,0.1,AntiEntropy,8.528,100.0,1059
42,100,0.1,0.2,AntiEntropy,5.016,100.0,590
70,100,0.1,0.2,AntiEntropy,6.02,100.0,629
420,100,0.1,0.2,AntiEntropy,7.525,100.0,874
42,100,0.1,0.3,AntiEntropy,7.023,100.0,869
70,100,0.1,0.3,AntiEntropy,10.534,100.0,1535
420,100,0.1,0.3,AntiEntropy,6.02,100.0,618
42,100,0.1,0.4,AntiEntropy,7.023,100.0,864
70,100,0.1,0.4,AntiEntropy,7.524,100.0,817
420,100,0.1,0.4,AntiEntropy,5.016,100.0,547
42,100,0.15,0.1,AntiEntropy,5.017,100.0,509
70,100,0.15,0.1,AntiEntropy,5.517,100.0,619
420,100,0.15,0.1,AntiEntropy,6.521,100.0,755
42,100,0.15,0.2,AntiEntropy,5.518,100.0,612
70,100,0.15,0.2,AntiEntropy,7.023,100.0,923
420,100,0.15,0.2,AntiEntropy,5.016,100.0,546
42,100,0.15,0.3,AntiEntropy,6.522,100.0,727
70,100,0.15,0.3,AntiEntropy,5.017,100.0,497
420,100,0.15,0.3,AntiEntropy,6.019,100.0,632
42,100,0.15,0.4,AntiEntropy,6.02,100.0,719
70,100,0.15,0.4,AntiEntropy,7.023,100.0,828
420,100,0.15,0.4,AntiEntropy,5.017,100.0,512
42,150,0.05,0.1,AntiEntropy,7.526,100.0,1293
70,150,0.05,0.1,AntiEntropy,9.534,100.0,1810
420,150,0.05,0.1,AntiEntropy,7.525,100.0,1238
42,150,0.05,0.2,AntiEntropy,9.533,100.0,1722
70,150,0.05,0.2,AntiEntropy,7.025,100.0,1191
420,150,0.05,0.2,AntiEntropy,7.024,100.0,1094
42,150,0.05,0.3,AntiEntropy,8.529,100.0,1468
70,150,0.05,0.3,AntiEntropy,8.028,100.0,1364
420,150,0.05,0.3,AntiEntropy,10.537,100.0,2226
42,150,0.05,0.4,AntiEntropy,7.526,100.0,1212
70,150,0.05,0.4,AntiEntropy,8.028,100.0,1316
420,150,0.05,0.4,AntiEntropy,7.526,100.0,1338
42,150,0.1,0.1,AntiEntropy,6.523,100.0,1122
70,150,0.1,0.1,AntiEntropy,11.542,100.0,2527
420,150,0.1,0.1,AntiEntropy,7.526,100.0,1527
42,150,0.1,0.2,AntiEntropy,6.522,100.0,1081
70,150,0.1,0.2,AntiEntropy,7.526,100.0,1351
420,150,0.1,0.2,AntiEntropy,7.024,100.0,1291
42,150,0.1,0.3,AntiEntropy,5.519,100.0,849
70,150,0.1,0.3,AntiEntropy,6.02,100.0,980
420,150,0.1,0.3,AntiEntropy,6.522,100.0,1133
42,150,0.1,0.4,AntiEntropy,6.021,100.0,1004
70,150,0.1,0.4,AntiEntropy,5.519,100.0,837
420,150,0.1,0.4,AntiEntropy,6.022,100.0,922
42,150,0.15,0.1,AntiEntropy,7.024,100.0,1239
70,150,0.15,0.1,AntiEntropy,6.021,100.0,904
420,150,0.15,0.1,AntiEntropy,5.018,100.0,823
42,150,0.15,0.2,AntiEntropy,6.021,100.0,950
70,150,0.15,0.2,AntiEntropy,6.522,100.0,1106
420,150,0.15,0.2,AntiEntropy,4.516,100.0,633
42,150,0.15,0.3,AntiEntropy,5.519,100.0,919
70,150,0.15,0.3,AntiEntropy,5.519,100.0,816
420,150,0.15,0.3,AntiEntropy,4.515,100.0,637
42,150,0.15,0.4,AntiEntropy,6.522,100.0,1116
70,150,0.15,0.4,AntiEntropy,6.021,100.0,949
420,150,0.15,0.4,AntiEntropy,7.024,100.0,1281
42,50,0.05,0.1,AntiEntropy,6.018,100.0,291
70,50,0.05,0.1,AntiEntropy,14.044,100.0,736
420,50,0.05,0.1,AntiEntropy,7.022,100.0,422
42,50,0.05,0.2,AntiEntropy,14.547,100.0,996
70,50,0.05,0.2,AntiEntropy,8.526,100.0,463
420,50,0.05,0.2,AntiEntropy,8.024,100.0,453
42,50,0.05,0.3,AntiEntropy,6.518,100.0,341
70,50,0.05,0.3,AntiEntropy,9.029,100.0,469
420,50,0.05,0.3,AntiEntropy,7.022,100.0,348
42,50,0.05,0.4,AntiEntropy,10.03,100.0,518
70,50,0.05,0.4,AntiEntropy,7.022,100.0,324
420,50,0.05,0.4,AntiEntropy,6.018,100.0,296
42,50,0.1,0.1,AntiEntropy,7.022,100.0,346
70,50,0.1,0.1,AntiEntropy,8.526,100.0,577
420,50,0.1,0.1,AntiEntropy,6.018,100.0,311
42,50,0.1,0.2,AntiEntropy,9.527,100.0,675
70,50,0.1,0.2,AntiEntropy,6.018,100.0,322
420,50,0.1,0.2,AntiEntropy,7.523,100.0,411
42,50,0.1,0.3,AntiEntropy,7.022,100.0,354
70,50,0.1,0.3,AntiEntropy,7.522,100.0,450
420,50,0.1,0.3,AntiEntropy,6.52,100.0,385
42,50,0.1,0.4,AntiEntropy,7.021,100.0,355
70,50,0.1,0.4,AntiEntropy,8.527,100.0,543
420,50,0.1,0.4,AntiEntropy,8.527,100.0,569
42,50,0.15,0.1,AntiEntropy,8.526,100.0,517
70,50,0.15,0.1,AntiEntropy,7.022,100.0,419
420,50,0.15,0.1,AntiEntropy,6.018,100.0,369
42,50,0.15,0.2,AntiEntropy,7.021,100.0,399
70,50,0.15,0.2,AntiEntropy,6.519,100.0,383
420,50,0.15,0.2,AntiEntropy,6.018,100.0,366
42,50,0.15,0.3,AntiEntropy,5.517,100.0,259
70,50,0.15,0.3,AntiEntropy,6.019,100.0,343
420,50,0.15,0.3,AntiEntropy,4.514,100.0,220
42,50,0.15,0.4,AntiEntropy,5.015,100.0,236
70,50,0.15,0.4,AntiEntropy,7.523,100.0,455
420,50,0.15,0.4,AntiEntropy,7.523,100.0,494
42,100,0.05,0.1,AntiEntropy,9.531,100.0,1269
70,100,0.05,0.1,AntiEntropy,9.532,100.0,1157
420,100,0.05,0.1,AntiEntropy,11.037,100.0,1366
42,100,0.05,0.2,AntiEntropy,8.026,100.0,901
70,100,0.05,0.2,AntiEntropy,8.026,100.0,998
420,100,0.05,0.2,AntiEntropy,9.03,100.0,1043
42,100,0.05,0.3,AntiEntropy,12.04,100.0,1626
70,100,0.05,0.3,AntiEntropy,7.023,100.0,769
420,100,0.05,0.3,AntiEntropy,7.524,100.0,915
42,100,0.05,0.4,AntiEntropy,6.52,100.0,759
70,100,0.05,0.4,AntiEntropy,11.538,100.0,1453
420,100,0.05,0.4,AntiEntropy,7.024,100.0,721
42,100,0.1,0.1,AntiEntropy,8.528,100.0,1057
70,100,0.1,0.1,AntiEntropy,6.02,100.0,653
420,100,0.1,0.1,AntiEntropy,8.025,100.0,966
42,100,0.1,0.2,AntiEntropy,7.021,100.0,941
70,100,0.1,0.2,AntiEntropy,6.52,100.0,735
